Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"L3","L","L_1008_2520Metric",88.224045,-169.139989,0.000000,top
"Q1","AO3401A","SOT-23",83.424045,-98.634844,90.000000,top
"Q1","AO3401A","SOT-23",134.735958,-165.389989,90.000000,top
"Q1","AO3401A","SOT-23",32.112132,-98.634844,90.000000,top
"Q1","AO3401A","SOT-23",186.047871,-98.634844,90.000000,top
"Q1","AO3401A","SOT-23",134.735958,-98.634844,90.000000,top
"Q1","AO3401A","SOT-23",83.424045,-165.389989,90.000000,top
"Q1","AO3401A","SOT-23",32.112132,-31.879699,90.000000,top
"Q1","AO3401A","SOT-23",83.424045,-31.879699,90.000000,top
"Q1","AO3401A","SOT-23",186.047871,-165.389989,90.000000,top
"Q1","AO3401A","SOT-23",32.112132,-165.389989,90.000000,top
"Q1","AO3401A","SOT-23",134.735958,-31.879699,90.000000,top
"Q1","AO3401A","SOT-23",186.047871,-31.879699,90.000000,top
"Q2","AO3401A","SOT-23",79.474045,-165.389989,90.000000,top
"Q2","AO3401A","SOT-23",28.162132,-98.634844,90.000000,top
"Q2","AO3401A","SOT-23",130.785958,-165.389989,90.000000,top
"Q2","AO3401A","SOT-23",182.097871,-165.389989,90.000000,top
"Q2","AO3401A","SOT-23",28.162132,-31.879699,90.000000,top
"Q2","AO3401A","SOT-23",182.097871,-98.634844,90.000000,top
"Q2","AO3401A","SOT-23",79.474045,-98.634844,90.000000,top
"Q2","AO3401A","SOT-23",182.097871,-31.879699,90.000000,top
"Q2","AO3401A","SOT-23",130.785958,-98.634844,90.000000,top
"Q2","AO3401A","SOT-23",28.162132,-165.389989,90.000000,top
"Q2","AO3401A","SOT-23",79.474045,-31.879699,90.000000,top
"Q2","AO3401A","SOT-23",130.785958,-31.879699,90.000000,top
"Q3","AO3401A","SOT-23",140.460958,-95.634844,90.000000,top
"Q3","AO3401A","SOT-23",37.837132,-95.634844,90.000000,top
"Q3","AO3401A","SOT-23",191.772871,-95.634844,90.000000,top
"Q3","AO3401A","SOT-23",89.149045,-95.634844,90.000000,top
"Q3","AO3401A","SOT-23",89.149045,-28.879699,90.000000,top
"Q3","AO3401A","SOT-23",37.837132,-162.389989,90.000000,top
"Q3","AO3401A","SOT-23",140.460958,-28.879699,90.000000,top
"Q3","AO3401A","SOT-23",191.772871,-162.389989,90.000000,top
"Q3","AO3401A","SOT-23",37.837132,-28.879699,90.000000,top
"Q3","AO3401A","SOT-23",89.149045,-162.389989,90.000000,top
"Q3","AO3401A","SOT-23",191.772871,-28.879699,90.000000,top
"Q3","AO3401A","SOT-23",140.460958,-162.389989,90.000000,top
"R1","100k","R_0603_1608Metric",86.399045,-96.134844,-90.000000,top
"R1","100k","R_0603_1608Metric",35.087132,-96.134844,-90.000000,top
"R1","100k","R_0603_1608Metric",189.022871,-29.379699,-90.000000,top
"R1","100k","R_0603_1608Metric",189.022871,-162.889989,-90.000000,top
"R1","100k","R_0603_1608Metric",137.710958,-29.379699,-90.000000,top
"R1","100k","R_0603_1608Metric",35.087132,-162.889989,-90.000000,top
"R1","100k","R_0603_1608Metric",137.710958,-162.889989,-90.000000,top
"R1","100k","R_0603_1608Metric",86.399045,-29.379699,-90.000000,top
"R1","100k","R_0603_1608Metric",137.710958,-96.134844,-90.000000,top
"R1","100k","R_0603_1608Metric",35.087132,-29.379699,-90.000000,top
"R1","100k","R_0603_1608Metric",86.399045,-162.889989,-90.000000,top
"R1","100k","R_0603_1608Metric",189.022871,-96.134844,-90.000000,top
"R2","100k","R_0603_1608Metric",130.785958,-162.389989,0.000000,top
"R2","100k","R_0603_1608Metric",182.097871,-162.389989,0.000000,top
"R2","100k","R_0603_1608Metric",79.474045,-162.389989,0.000000,top
"R2","100k","R_0603_1608Metric",79.474045,-95.634844,0.000000,top
"R2","100k","R_0603_1608Metric",79.474045,-28.879699,0.000000,top
"R2","100k","R_0603_1608Metric",130.785958,-95.634844,0.000000,top
"R2","100k","R_0603_1608Metric",28.162132,-162.389989,0.000000,top
"R2","100k","R_0603_1608Metric",182.097871,-95.634844,0.000000,top
"R2","100k","R_0603_1608Metric",28.162132,-95.634844,0.000000,top
"R2","100k","R_0603_1608Metric",130.785958,-28.879699,0.000000,top
"R2","100k","R_0603_1608Metric",182.097871,-28.879699,0.000000,top
"R2","100k","R_0603_1608Metric",28.162132,-28.879699,0.000000,top
"R3","100k","R_0603_1608Metric",89.149045,-92.634844,0.000000,top
"R3","100k","R_0603_1608Metric",140.460958,-159.389989,0.000000,top
"R3","100k","R_0603_1608Metric",37.837132,-159.389989,0.000000,top
"R3","100k","R_0603_1608Metric",140.460958,-25.879699,0.000000,top
"R3","100k","R_0603_1608Metric",37.837132,-25.879699,0.000000,top
"R3","100k","R_0603_1608Metric",37.837132,-92.634844,0.000000,top
"R3","100k","R_0603_1608Metric",191.772871,-159.389989,0.000000,top
"R3","100k","R_0603_1608Metric",191.772871,-92.634844,0.000000,top
"R3","100k","R_0603_1608Metric",191.772871,-25.879699,0.000000,top
"R3","100k","R_0603_1608Metric",89.149045,-25.879699,0.000000,top
"R3","100k","R_0603_1608Metric",140.460958,-92.634844,0.000000,top
"R3","100k","R_0603_1608Metric",89.149045,-159.389989,0.000000,top
"R4","1k","R_0603_1608Metric",38.412132,-112.134844,180.000000,top
"R4","1k","R_0603_1608Metric",192.347871,-112.134844,180.000000,top
"R4","1k","R_0603_1608Metric",141.035958,-45.379699,180.000000,top
"R4","1k","R_0603_1608Metric",141.035958,-178.889989,180.000000,top
"R4","1k","R_0603_1608Metric",38.412132,-45.379699,180.000000,top
"R4","1k","R_0603_1608Metric",141.035958,-112.134844,180.000000,top
"R4","1k","R_0603_1608Metric",89.724045,-178.889989,180.000000,top
"R4","1k","R_0603_1608Metric",89.724045,-112.134844,180.000000,top
"R4","1k","R_0603_1608Metric",89.724045,-45.379699,180.000000,top
"R4","1k","R_0603_1608Metric",192.347871,-45.379699,180.000000,top
"R4","1k","R_0603_1608Metric",192.347871,-178.889989,180.000000,top
"R4","1k","R_0603_1608Metric",38.412132,-178.889989,180.000000,top
"R5","1k","R_0603_1608Metric",38.412132,-110.384844,180.000000,top
"R5","1k","R_0603_1608Metric",89.724045,-110.384844,180.000000,top
"R5","1k","R_0603_1608Metric",89.724045,-177.139989,180.000000,top
"R5","1k","R_0603_1608Metric",141.035958,-177.139989,180.000000,top
"R5","1k","R_0603_1608Metric",141.035958,-43.629699,180.000000,top
"R5","1k","R_0603_1608Metric",192.347871,-177.139989,180.000000,top
"R5","1k","R_0603_1608Metric",38.412132,-177.139989,180.000000,top
"R5","1k","R_0603_1608Metric",89.724045,-43.629699,180.000000,top
"R5","1k","R_0603_1608Metric",38.412132,-43.629699,180.000000,top
"R5","1k","R_0603_1608Metric",192.347871,-110.384844,180.000000,top
"R5","1k","R_0603_1608Metric",192.347871,-43.629699,180.000000,top
"R5","1k","R_0603_1608Metric",141.035958,-110.384844,180.000000,top
"R6","1k","R_0603_1608Metric",89.724045,-41.879699,180.000000,top
"R6","1k","R_0603_1608Metric",38.412132,-41.879699,180.000000,top
"R6","1k","R_0603_1608Metric",192.347871,-41.879699,180.000000,top
"R6","1k","R_0603_1608Metric",89.724045,-108.634844,180.000000,top
"R6","1k","R_0603_1608Metric",192.347871,-175.389989,180.000000,top
